"","Utility ID.x","Utility Name.x","Plant Code","Plant Name.x","State.x","County.x","Generator ID","Status","Technology","Prime Mover","Sector Name.x","Sector.x","Nameplate Capacity (MW)","Summer Capacity (MW)","Winter Capacity (MW)","Operating Month","Operating Year","Number of Turbines","Predominant Turbine Manufacturer","Predominant Turbine Model Number","Design Wind Speed (mph)","Wind Quality Class","Turbine Hub Height (Feet)","Utility ID.y","Utility Name.y","Plant Name.y","Street Address","City","State.y","Zip","County.y","Latitude","Longitude","NERC Region","Balancing Authority Code","Balancing Authority Name","Name of Water Source","Primary Purpose (NAICS Code)","Regulatory Status","Sector.y","Sector Name.y","FERC Cogeneration Status","FERC Cogeneration Docket Number","FERC Small Power Producer Status","FERC Small Power Producer Docket Number","FERC Exempt Wholesale Generator Status","FERC Exempt Wholesale Generator Docket Number","Ash Impoundment?","Ash Impoundment Lined?","Ash Impoundment Status","Transmission or Distribution System Owner","Transmission or Distribution System Owner ID","Transmission or Distribution System Owner State","Grid Voltage (kV)","Grid Voltage 2 (kV)","Grid Voltage 3 (kV)","Energy Storage","Natural Gas LDC Name","Natural Gas Pipeline Name 1","Natural Gas Pipeline Name 2","Natural Gas Pipeline Name 3","Pipeline Notes","Natural Gas Storage","Liquefied Natural Gas Storage"
"1267",2770,"Terra-Gen Operating Co-Wind",61583,"Voyager Wind III","CA","Kern","VYGR3","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,43.2,43.2,43.2,12,2018,12,"Vestas","V117-3.45",22,1,275,2770,"Terra-Gen Operating Co-Wind","Voyager Wind III","7021 Oak Creek Rd","Mojave","CA",93501,"Kern",35.060768,-118.264734,"WECC","CISO","California Independent System Operator",NA,22,"NR",2,"IPP Non-CHP","N",NA,"N",NA,"N",NA,NA,NA,NA,"Southern California Edison Co",17609,"CA",230,NA,NA,"N",NA,NA,NA,NA,NA,"X","X"
"1268",2770,"Terra-Gen Operating Co-Wind",61584,"Voyager Wind IV","CA","Kern","VYGR4","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,21.6,21.6,21.6,12,2018,6,"Vestas","V117-3.45",22,1,275,2770,"Terra-Gen Operating Co-Wind","Voyager Wind IV","7021 Oak Creek Rd","Mojave","CA",93501,"Kern",35.077872,-118.2497,"WECC","CISO","California Independent System Operator",NA,22,"NR",2,"IPP Non-CHP","N",NA,"N",NA,"N",NA,NA,NA,NA,"Southern California Edison Co",17609,"CA",230,NA,NA,"N",NA,NA,NA,NA,NA,"X","X"
"1269",61188,"West Texas A&M University",61589,"UL Advanced Wind Turbine Test Facility","TX","Randall","MT-1","OP","Onshore Wind Turbine","WT","Commercial Non-CHP",4,0.1,0.1,0.1,1,2016,1,"Renewtech","WT100",19,2,120,61188,"West Texas A&M University","UL Advanced Wind Turbine Test Facility","3700 E. Nance Rd","Canyon","TX",79015,"Randall",34.966012,-101.78412,"MRO","SWPP","Southwest Power Pool",NA,611,"NR",4,"Commercial Non-CHP","N",NA,"Y","13-643-000","N",NA,NA,NA,NA,"Southwestern Public Service Co",17718,"TX",13.2,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"1270",61188,"West Texas A&M University",61589,"UL Advanced Wind Turbine Test Facility","TX","Randall","UT-1","OP","Onshore Wind Turbine","WT","Commercial Non-CHP",4,3.4,3.4,3.4,7,2018,1,"Goldwind","GW 121/2500",23.5,2,426,61188,"West Texas A&M University","UL Advanced Wind Turbine Test Facility","3700 E. Nance Rd","Canyon","TX",79015,"Randall",34.966012,-101.78412,"MRO","SWPP","Southwest Power Pool",NA,611,"NR",4,"Commercial Non-CHP","N",NA,"Y","13-643-000","N",NA,NA,NA,NA,"Southwestern Public Service Co",17718,"TX",13.2,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"1271",61214,"Heartland Divide Wind Project, LLC",61609,"Heartland Divide Wind Project, LLC","IA","Audubon","1","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,103.5,103.5,103.5,12,2018,43,"GE","2.5-100",18,3,265,61214,"Heartland Divide Wind Project, LLC","Heartland Divide Wind Project, LLC","2040 Pheasant Ave","Melville","IA",50025,"Audubon",41.71138,-94.80199,"MRO","MISO","Midcontinent Independent Transmission System Operator, Inc..",NA,22,"NR",2,"IPP Non-CHP","N",NA,"N",NA,"N",NA,NA,NA,NA,"Central Iowa Power Cooperative",3258,NA,161,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"1272",61330,"Turtle Creek Wind Farm LLC",61638,"Turtle Creek Wind Farm LLC","IA","Mitchell","TC1","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,200.1,200.1,200.1,12,2018,50,"Vestas","V136-3.45",17,3,269,61330,"Turtle Creek Wind Farm LLC","Turtle Creek Wind Farm LLC","1901 440th St.","St. Ansgar","IA",50461,"Mitchell",43.429604,-92.839506,"MRO","MISO","Midcontinent Independent Transmission System Operator, Inc..",NA,22,"NR",2,"IPP Non-CHP","N",NA,"N",NA,"N",NA,NA,NA,NA,"ITC Midwest LLC",56161,NA,345,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"1273",61254,"August Wind Energy, LLC",61644,"August Wind Farm","IA","Taylor","AUG","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,1.8,1.8,1.8,2,2017,1,"GE","1.79-100",17.4,3,263,61254,"August Wind Energy, LLC","August Wind Farm","3384 190th St","Clearfield","IA",50840,"Taylor",40.764914,-94.475628,"MRO","MISO","Midcontinent Independent Transmission System Operator, Inc..",NA,22,"NR",2,"IPP Non-CHP","N",NA,"Y","QF17-428-000","N",NA,"N",NA,NA,"Southwest Iowa Rural Elec Coop",49986,"IA",12.47,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"1274",61278,"OEE XXVI LLC",61660,"Whirlpool Corp-Greenville Wind Farm","OH","Darke","WTG1","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,1.5,1.5,1.5,9,2018,1,"Goldwind","GW 87/1500",13,1,262,61278,"OEE XXVI LLC","Whirlpool Corp-Greenville Wind Farm","1701 Kitchen Aid Way","Greenville","OH",45331,"Darke",40.131293,-84.609857,"RFC","PJM","PJM Interconnection, LLC",NA,22,"NR",2,"IPP Non-CHP","N",NA,"Y","QF 18-668","N",NA,"N","X",NA,"Dayton Power & Light Co",4922,"OH",12.47,NA,NA,"N",NA,NA,NA,NA,NA,"N","X"
"1275",61278,"OEE XXVI LLC",61660,"Whirlpool Corp-Greenville Wind Farm","OH","Darke","WTG2","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,1.5,1.5,1.5,9,2018,1,"Goldwind","GW 87/1500",13,1,262,61278,"OEE XXVI LLC","Whirlpool Corp-Greenville Wind Farm","1701 Kitchen Aid Way","Greenville","OH",45331,"Darke",40.131293,-84.609857,"RFC","PJM","PJM Interconnection, LLC",NA,22,"NR",2,"IPP Non-CHP","N",NA,"Y","QF 18-668","N",NA,"N","X",NA,"Dayton Power & Light Co",4922,"OH",12.47,NA,NA,"N",NA,NA,NA,NA,NA,"N","X"
"1276",61278,"OEE XXVI LLC",61660,"Whirlpool Corp-Greenville Wind Farm","OH","Darke","WTG3","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,1.5,1.5,1.5,9,2018,1,"Goldwind","GW 87/1500",13,1,262,61278,"OEE XXVI LLC","Whirlpool Corp-Greenville Wind Farm","1701 Kitchen Aid Way","Greenville","OH",45331,"Darke",40.131293,-84.609857,"RFC","PJM","PJM Interconnection, LLC",NA,22,"NR",2,"IPP Non-CHP","N",NA,"Y","QF 18-668","N",NA,"N","X",NA,"Dayton Power & Light Co",4922,"OH",12.47,NA,NA,"N",NA,NA,NA,NA,NA,"N","X"
"1277",61280,"Creston Ridge II, LLC",61668,"Creston Ridge II, LLC","NE","Platte","CR2-1","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,2.3,2.3,2.3,6,2017,1,"GE","2.3-107",18.7,2,264,61280,"Creston Ridge II, LLC","Creston Ridge II, LLC","45248 205th Ave","Creston","NE",68631,"Platte",41.677,-97.391,"MRO","SWPP","Southwest Power Pool",NA,22,"NR",2,"IPP Non-CHP","N",NA,"Y","QF16-218-000","N",NA,NA,NA,NA,"Loup River Public Power Dist",11251,"NE",34.5,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"1278",61280,"Creston Ridge II, LLC",61668,"Creston Ridge II, LLC","NE","Platte","CR2-2","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,2.3,2.3,2.3,6,2017,1,"GE","2.3-107",18.7,2,264,61280,"Creston Ridge II, LLC","Creston Ridge II, LLC","45248 205th Ave","Creston","NE",68631,"Platte",41.677,-97.391,"MRO","SWPP","Southwest Power Pool",NA,22,"NR",2,"IPP Non-CHP","N",NA,"Y","QF16-218-000","N",NA,NA,NA,NA,"Loup River Public Power Dist",11251,"NE",34.5,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"1279",61280,"Creston Ridge II, LLC",61668,"Creston Ridge II, LLC","NE","Platte","CR2-3","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,2.3,2.3,2.3,6,2017,1,"GE","2.3-107",18.7,2,264,61280,"Creston Ridge II, LLC","Creston Ridge II, LLC","45248 205th Ave","Creston","NE",68631,"Platte",41.677,-97.391,"MRO","SWPP","Southwest Power Pool",NA,22,"NR",2,"IPP Non-CHP","N",NA,"Y","QF16-218-000","N",NA,NA,NA,NA,"Loup River Public Power Dist",11251,"NE",34.5,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"1280",58261,"Arkwright Summit Wind Farm LLC",61673,"Arkwright Summit Wind Farm LLC","NY","Chautauqua","WT","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,79.8,78.4,78.4,8,2018,36,"Vestas","V110-2.0",19,2,312,58261,"Arkwright Summit Wind Farm LLC","Arkwright Summit Wind Farm LLC","9574 Center Road","Fredonia","NY",14063,"Chautauqua",42.414911,-79.242681,"NPCC","NYIS","New York Independent System Operator",NA,22,"NR",2,"IPP Non-CHP","N",NA,"N",NA,"N",NA,"N",NA,NA,"Niagara Mohawk Power Corp.",13573,"NY",115,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"1281",61291,"Wildcat Ranch Wind Project, LLC",61674,"Wildcat Ranch Wind Project","TX","Cochran","WT","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,150,150,150,12,2018,65,"GE","2.3-116",19,2,200,61291,"Wildcat Ranch Wind Project, LLC","Wildcat Ranch Wind Project","2176 County Road 97","Morton","TX",79346,"Cochran",33.5296,-102.9619,"MRO","SWPP","Southwest Power Pool",NA,22,"NR",2,"IPP Non-CHP","N",NA,"N",NA,"N",NA,NA,NA,NA,"Southwestern Public Service Co",17718,"TX",115,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"1282",61288,"Perennial Wind, LLC",61677,"Perennial Windfarm","NE","Fillmore","T-1","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,2.3,2.3,2.3,7,2018,1,"GE","2.3-116",18.6,2,295,61288,"Perennial Wind, LLC","Perennial Windfarm","2008 Rd. 12","Fairmont","NE",68354,"Fillmore",40.631872,-97.642708,"MRO","SWPP","Southwest Power Pool",NA,22,"NR",2,"IPP Non-CHP","N",NA,"Y","QF-16-1248-000","N",NA,NA,NA,NA,"Perennial Public Power Dist",21111,"NE",12.47,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"1283",61288,"Perennial Wind, LLC",61677,"Perennial Windfarm","NE","Fillmore","T-2","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,2.3,2.3,2.3,7,2018,1,"GE","2.3-116",18.6,2,295,61288,"Perennial Wind, LLC","Perennial Windfarm","2008 Rd. 12","Fairmont","NE",68354,"Fillmore",40.631872,-97.642708,"MRO","SWPP","Southwest Power Pool",NA,22,"NR",2,"IPP Non-CHP","N",NA,"Y","QF-16-1248-000","N",NA,NA,NA,NA,"Perennial Public Power Dist",21111,"NE",12.47,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"1284",61288,"Perennial Wind, LLC",61677,"Perennial Windfarm","NE","Fillmore","T-3","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,2.3,2.3,2.3,7,2018,1,"GE","2.3-116",18.6,2,295,61288,"Perennial Wind, LLC","Perennial Windfarm","2008 Rd. 12","Fairmont","NE",68354,"Fillmore",40.631872,-97.642708,"MRO","SWPP","Southwest Power Pool",NA,22,"NR",2,"IPP Non-CHP","N",NA,"Y","QF-16-1248-000","N",NA,NA,NA,NA,"Perennial Public Power Dist",21111,"NE",12.47,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
